Price,adj_close,log_price,log_return
Ticker,SPY,,
Date,,,
4/14/20,262.3569641,5.569706035,0.02906638
4/15/20,256.7823486,5.548228834,-0.021477201
4/16/20,258.0211182,5.553041435,0.004812601
4/17/20,264.9916992,5.579698502,0.026657067
4/20/20,260.3230591,5.561923395,-0.017775107
4/21/20,252.4187775,5.531089524,-0.030833871
4/22/20,258.0211182,5.553041435,0.021951911
4/23/20,258.002655,5.552969876,-7.16E-05
4/24/20,261.5988159,5.566812093,0.013842218
4/27/20,265.3707275,5.58112782,0.014315727
4/28/20,264.1504517,5.576518833,-0.004608987
4/29/20,271.0654907,5.602360455,0.025841621
4/30/20,268.5417175,5.593006274,-0.00935418
5/1/20,261.4324036,5.566175755,-0.026830519
5/4/20,262.1535339,5.56893034,0.002754584
5/5/20,264.575592,5.578127003,0.009196663
5/6/20,262.7822266,5.571325653,-0.006801349
5/7/20,265.953064,5.583319842,0.011994189
5/8/20,270.3536377,5.599730871,0.016411029
5/11/20,270.4091492,5.599936179,0.000205308
5/12/20,265.0193481,5.579802835,-0.020133344
5/13/20,260.3323059,5.561958915,-0.017843921
5/14/20,263.4477844,5.573855187,0.011896272
5/15/20,264.658905,5.578441846,0.004586659
5/18/20,272.7202759,5.608446639,0.030004793
5/19/20,269.9190979,5.598122277,-0.010324363
5/20/20,274.5045166,5.614967715,0.016845438
5/21/20,272.609375,5.60803991,-0.006927805
5/22/20,273.1270447,5.609937052,0.001897142
5/26/20,276.4921265,5.622182345,0.012245293
5/27/20,280.6060791,5.636951832,0.014769487
5/28/20,280.0884094,5.635105301,-0.001846531
5/29/20,281.3364563,5.639551306,0.004446005
6/1/20,282.4735107,5.643584779,0.004033472
6/2/20,284.812439,5.651830855,0.008246076
6/3/20,288.6028442,5.665051502,0.013220647
6/4/20,287.8447266,5.662421191,-0.002630311
6/5/20,295.2221069,5.687727978,0.025306787
6/8/20,298.7905273,5.69974275,0.012014773
6/9/20,296.5625,5.692257989,-0.007484762
6/10/20,294.9077454,5.68666258,-0.005595409
6/11/20,277.9066162,5.627285144,-0.059377435
6/12/20,281.2346802,5.639189482,0.011904337
6/15/20,283.8601685,5.648481752,0.009292271
6/16/20,289.3238525,5.667546658,0.019064905
6/17/20,288.1221008,5.663384352,-0.004162306
6/18/20,288.2329712,5.663769081,0.000384729
6/19/20,286.5858459,5.658038128,-0.005730953
6/22/20,288.4242859,5.664432611,0.006394483
6/23/20,289.7521057,5.66902575,0.004593139
6/24/20,282.3609009,5.643186043,-0.025839706
6/25/20,285.3879089,5.653849339,0.010663296
6/26/20,278.6095581,5.629811368,-0.02403797
6/29/20,282.7044373,5.644401961,0.014590592
6/30/20,286.3257751,5.657130237,0.012728276
7/1/20,288.3314514,5.664110691,0.006980455
7/2/20,289.9191895,5.669602227,0.005491536
7/6/20,294.3948059,5.684921744,0.015319517
7/7/20,291.3585205,5.674554538,-0.010367206
7/8/20,293.5869446,5.682173829,0.007619291
7/9/20,291.9156494,5.676464889,-0.00570894
7/10/20,294.8961792,5.686623359,0.010158471
7/13/20,292.3427429,5.677926891,-0.008696468
7/14/20,296.1311951,5.690802583,0.012875692
7/15/20,298.8518066,5.699947821,0.009145238
7/16/20,297.8675537,5.696648937,-0.003298883
7/17/20,298.7311096,5.69954387,0.002894933
7/20/20,301.1452942,5.707592853,0.008048983
7/21/20,301.7860718,5.709718395,0.002125542
7/22/20,303.5038147,5.715394179,0.005675785
7/23/20,299.8824768,5.703390654,-0.012003526
7/24/20,297.9511719,5.69692962,-0.006461034
7/27/20,300.1239624,5.704195597,0.007265977
7/28/20,298.220459,5.697833008,-0.006362589
7/29/20,301.8881531,5.710056595,0.012223586
7/30/20,300.8110352,5.706482277,-0.003574317
7/31/20,303.1881714,5.71435364,0.007871363
8/3/20,305.2959595,5.721281665,0.006928025
8/4/20,306.4751587,5.725136704,0.003855039
8/5/20,308.3786926,5.731328549,0.006191845
8/6/20,310.4401245,5.737991047,0.006662498
8/7/20,310.6629639,5.738708607,0.00071756
8/10/20,311.5914001,5.741692715,0.002984108
8/11/20,309.0192871,5.733403693,-0.008289022
8/12/20,313.3278198,5.74724999,0.013846297
8/13/20,312.7613525,5.745440448,-0.001809542
8/14/20,312.7706604,5.745470208,2.98E-05
8/17/20,313.7642212,5.748641816,0.003171608
8/18/20,314.4420776,5.750799886,0.00215807
8/19/20,313.132782,5.746627324,-0.004172562
8/20/20,314.1077881,5.749736201,0.003108877
8/21/20,315.2221069,5.753277492,0.003541291
8/24/20,318.4163208,5.763359711,0.01008222
8/25/20,319.5305176,5.766852786,0.003493074
8/26/20,322.7340393,5.776828576,0.00997579
8/27/20,323.4396362,5.779012501,0.002183924
8/28/20,325.5288696,5.785451151,0.00643865
8/31/20,324.3496399,5.781822069,-0.003629081
9/1/20,327.4046326,5.791196814,0.009374745
9/2/20,332.1401367,5.805556978,0.014360164
9/3/20,320.7098083,5.77053669,-0.035020288
9/4/20,318.091217,5.762338188,-0.008198503
9/8/20,309.400116,5.734635313,-0.027702875
9/9/20,315.5099487,5.754190215,0.019554902
9/10/20,310.0315552,5.736674083,-0.017516132
9/11/20,310.1893921,5.737183053,0.00050897
9/14/20,314.2749023,5.750268088,0.013085035
9/15/20,315.8628235,5.755308016,0.005039928
9/16/20,314.6091919,5.751331208,-0.003976809
9/17/20,311.8421326,5.742497074,-0.008834134
9/18/20,308.2519531,5.730917478,-0.011579596
9/21/20,304.8213196,5.719725767,-0.011191711
9/22/20,307.9256592,5.729858388,0.01013262
9/23/20,300.7845459,5.706394214,-0.023464173
9/24/20,301.5863953,5.709056527,0.002662312
9/25/20,306.4620667,5.725093985,0.016037458
9/28/20,311.5522766,5.741567146,0.016473162
9/29/20,309.8554993,5.736106057,-0.005461089
9/30/20,312.2048035,5.743659394,0.007553336
10/1/20,314.209137,5.750058805,0.006399412
10/2/20,311.2259216,5.740519085,-0.009539721
10/5/20,316.744873,5.758096633,0.017577548
10/6/20,312.2421265,5.743778933,-0.0143177
10/7/20,317.677124,5.761035534,0.017256601
10/8/20,320.4926453,5.769859328,0.008823795
10/9/20,323.3546753,5.778749787,0.008890458
10/12/20,328.5567017,5.794709431,0.015959644
10/13/20,326.4124146,5.788161657,-0.006547774
10/14/20,324.3615112,5.781858669,-0.006302988
10/15/20,323.9606018,5.780621909,-0.00123676
10/16/20,323.7648315,5.780017424,-0.000604485
10/19/20,318.8425293,5.764697342,-0.015320081
10/20/20,320.119751,5.768695148,0.003997805
10/21/20,319.5137329,5.766800255,-0.001894892
10/22/20,321.2663269,5.772270458,0.005470203
10/23/20,322.3571167,5.775659989,0.003389531
10/26/20,316.3999634,5.75700712,-0.018652869
10/27/20,315.3092651,5.753553951,-0.003453169
10/28/20,304.5323181,5.718777217,-0.034776735
10/29/20,307.6274414,5.728889445,0.010112228
10/30/20,304.4204712,5.718409875,-0.01047957
11/2/20,307.8325806,5.729556066,0.011146191
11/3/20,313.2675781,5.747057708,0.017501642
11/4/20,320.2688599,5.76916083,0.022103123
11/5/20,326.5150146,5.788475934,0.019315104
11/6/20,326.4403687,5.788247294,-0.00022864
11/9/20,330.5423584,5.800734816,0.012487522
11/10/20,330.0576477,5.799267329,-0.001467486
11/11/20,332.5093384,5.806667945,0.007400616
11/12/20,329.2837524,5.796919848,-0.009748097
11/13/20,333.8425903,5.810669595,0.013749747
11/16/20,338.0097656,5.823074787,0.012405192
11/17/20,336.1918335,5.81768193,-0.005392857
11/18/20,332.145874,5.805574252,-0.012107678
11/19/20,333.5441284,5.809775176,0.004200924
11/20/20,331.2602844,5.802904424,-0.006870752
11/23/20,333.2459106,5.808880688,0.005976264
11/24/20,338.6157532,5.824865993,0.015985305
11/25/20,338.093689,5.823323043,-0.00154295
11/27/20,339.0353088,5.826104258,0.002781214
11/30/20,337.5343628,5.821667321,-0.004436937
12/1/20,341.2260742,5.832545232,0.010877911
12/2/20,341.9440002,5.834646982,0.00210175
12/3/20,341.850708,5.834374115,-0.000272866
12/4/20,344.7966309,5.842954767,0.008580652
12/7/20,344.0881348,5.84089783,-0.002056937
12/8/20,345.0950317,5.843819833,0.002922003
12/9/20,341.9998474,5.834810291,-0.009009543
12/10/20,341.888031,5.834483289,-0.000327002
12/11/20,341.4871521,5.833310056,-0.001173232
12/14/20,339.9581604,5.828822552,-0.004487504
12/15/20,344.5542297,5.842251494,0.013428941
12/16/20,345.0950317,5.843819833,0.00156834
12/17/20,347.0247498,5.849396102,0.005576269
12/18/20,345.6390991,5.845395165,-0.004000938
12/21/20,344.4033203,5.841813413,-0.003581751
12/22/20,343.8227844,5.840126363,-0.00168705
12/23/20,344.1317749,5.841024651,0.000898288
12/24/20,345.4705505,5.844907402,0.003882752
12/28/20,348.4384766,5.853461677,0.008554274
12/29/20,347.7737122,5.851552016,-0.001909661
12/30/20,348.269928,5.852977834,0.001425818
12/31/20,350.0394897,5.858045976,0.005068142
1/4/21,345.2739868,5.844338267,-0.013707709
1/5/21,347.6520386,5.85120209,0.006863824
1/6/21,349.7304688,5.857162769,0.005960678
1/7/21,354.9265442,5.87191085,0.014748082
1/8/21,356.9487915,5.87759233,0.00568148
1/11/21,354.5426941,5.870828773,-0.006763557
1/12/21,354.6176758,5.871040239,0.000211466
1/13/21,355.5725708,5.873729366,0.002689126
1/14/21,354.3274231,5.87022141,-0.003507956
1/15/21,351.7433777,5.862901869,-0.007319541
1/19/21,354.505249,5.870723153,0.007821284
1/20/21,359.4111633,5.884467035,0.013743882
1/21/21,359.7388306,5.885378298,0.000911263
1/22/21,358.4654846,5.881832378,-0.003545919
1/25/21,359.8792114,5.885768451,0.003936073
1/26/21,359.3175659,5.884206582,-0.001561869
1/27/21,350.5356445,5.859462398,-0.024744185
1/28/21,353.5502625,5.86802566,0.008563263
1/29/21,346.4724121,5.847803197,-0.020222464
2/1/21,352.2395935,5.864311607,0.016508411
2/2/21,357.2203064,5.878352696,0.014041089
2/3/21,357.5012207,5.879138777,0.00078608
2/4/21,361.5644836,5.890440404,0.011301627
2/5/21,362.9874878,5.894368365,0.003927961
2/8/21,365.6090393,5.901564564,0.007196199
2/9/21,365.3656006,5.900898498,-0.000666066
2/10/21,365.2063904,5.900462647,-0.000435851
2/11/21,365.7962341,5.902076441,0.001613794
2/12/21,367.6032104,5.907004124,0.004927683
2/16/21,367.2848511,5.906137708,-0.000866416
2/17/21,367.3690796,5.906367009,0.000229301
2/18/21,365.8055725,5.90210197,-0.00426504
2/19/21,365.1596069,5.900334537,-0.001767432
2/22/21,362.3509216,5.892613139,-0.007721398
2/23/21,362.7909241,5.893826702,0.001213563
2/24/21,366.7885742,5.90478559,0.010958888
2/25/21,357.9506226,5.880395051,-0.024390539
2/26/21,356.1061707,5.875228919,-0.005166133
3/1/21,364.7383118,5.899180142,0.023951224
3/2/21,361.8921204,5.891346157,-0.007833985
3/3/21,357.0986023,5.878011941,-0.013334217
3/4/21,352.6795959,5.865559985,-0.012451956
3/5/21,359.1676941,5.883789394,0.018229409
3/8/21,357.3795166,5.878798289,-0.004991105
3/9/21,362.4819641,5.892974719,0.01417643
3/10/21,364.7383118,5.899180142,0.006205424
3/11/21,368.4364319,5.909268192,0.010088049
3/12/21,368.9326477,5.910614101,0.001345909
3/15/21,371.132782,5.916559901,0.005945801
3/16/21,370.6647034,5.915297889,-0.001262012
3/17/21,371.9285889,5.91870187,0.003403981
3/18/21,366.5171509,5.904045317,-0.014656554
3/19/21,365.8389282,5.90219315,-0.001852167
3/22/21,368.7601624,5.910146466,0.007953316
3/23/21,365.8577576,5.902244617,-0.007901849
3/24/21,363.9979858,5.897148334,-0.005096283
3/25/21,366.0456543,5.902758064,0.00560973
3/26/21,371.944397,5.918744373,0.015986308
3/29/21,371.7565613,5.918239235,-0.000505138
3/30/21,370.7703552,5.915582882,-0.002656353
3/31/21,372.2731323,5.919627812,0.004044929
4/1/21,376.2933655,5.930369067,0.010741255
4/5/21,381.6943359,5.944620121,0.014251054
4/6/21,381.4689026,5.944029334,-0.000590787
4/7/21,381.9104004,5.945186027,0.001156693
4/8/21,383.7233276,5.949921792,0.004735765
4/9/21,386.5130005,5.957165504,0.007243712
4/12/21,386.6539001,5.957529978,0.000364474
4/13/21,387.7998352,5.960489318,0.00295934
4/14/21,386.4754028,5.957068225,-0.003421093
4/15/21,390.6271362,5.967753489,0.010685264
4/16/21,391.9327393,5.971090242,0.003336752
4/19/21,390.0071411,5.96616505,-0.004925192
4/20/21,387.1516418,5.958816456,-0.007348594
4/21/21,390.8149414,5.968234152,0.009417697
4/22/21,387.245636,5.95905921,-0.009174942
4/23/21,391.4443054,5.969843246,0.010784036
4/26/21,392.2614746,5.971928644,0.002085399
4/27/21,392.1769714,5.971713196,-0.000215449
4/28/21,392.0643005,5.971425858,-0.000287337
4/29/21,394.5627747,5.977778252,0.006352394
4/30/21,391.9702759,5.97118601,-0.006592242
5/3/21,392.8157349,5.973340634,0.002154624
5/4/21,390.392334,5.967152218,-0.006188416
5/5/21,390.5144043,5.967464855,0.000312637
5/6/21,393.6329346,5.975418837,0.007953982
5/7/21,396.4977112,5.982670269,0.007251432
5/10/21,392.5714722,5.972718615,-0.009951653
5/11/21,389.0678711,5.963753804,-0.008964811
5/12/21,380.802002,5.94227956,-0.021474244
5/13/21,385.3764038,5.954220529,0.011940969
5/14/21,391.2940063,5.969459212,0.015238683
5/17/21,390.2983398,5.966911421,-0.002547791
5/18/21,386.9356995,5.958258528,-0.008652893
5/19/21,385.9212036,5.955633213,-0.002625315
5/20/21,390.0729675,5.966333818,0.010700605
5/21/21,389.7536316,5.965514826,-0.000818992
5/24/21,393.7268677,5.97565744,0.010142614
5/25/21,392.853302,5.973436265,-0.002221175
5/26/21,393.6329346,5.975418837,0.001982572
5/27/21,393.8394775,5.975943409,0.000524572
5/28/21,394.5440063,5.977730684,0.001787275
6/1/21,394.1965027,5.976849523,-0.000881161
6/2/21,394.8164063,5.978420863,0.00157134
6/3/21,393.3510742,5.974702532,-0.003718331
6/4/21,396.9486694,5.983806976,0.009104444
6/7/21,396.5635071,5.982836197,-0.000970779
6/8/21,396.6480408,5.98304934,0.000213143
6/9/21,396.0562744,5.981556308,-0.001493032
6/10/21,397.8972778,5.986193876,0.004637568
6/11/21,398.5548096,5.987845028,0.001651152
6/14/21,399.4471436,5.99008145,0.002236421
6/15/21,398.7145081,5.988245642,-0.001835808
6/16/21,396.4883118,5.982646562,-0.00559908
6/17/21,396.3568115,5.982314845,-0.000331717
6/18/21,391.0098572,5.96873277,-0.013582075
6/21/21,396.6075745,5.982947314,0.014214545
6/22/21,398.7279053,5.988279243,0.005331928
6/23/21,398.2473145,5.987073205,-0.001206037
6/24/21,400.6032104,5.992971437,0.005898232
6/25/21,402.0262146,5.996517297,0.00354586
6/28/21,402.8365784,5.998530967,0.00201367
6/29/21,403.0533752,5.999068998,0.000538031
6/30/21,403.3926392,5.999910378,0.00084138
7/1/21,405.6260376,6.005431645,0.005521267
7/2/21,408.7265015,6.013046232,0.007614586
7/6/21,407.9819336,6.011222893,-0.001823339
7/7/21,409.4237976,6.0147508,0.003527907
7/8/21,406.0878296,6.006569465,-0.008181334
7/9/21,410.42276,6.01718775,0.010618285
7/12/21,411.8928528,6.020763249,0.003575499
7/13/21,410.4887085,6.017348422,-0.003414828
7/14/21,411.1012268,6.018839478,0.001491056
7/15/21,409.6970825,6.015418064,-0.003421415
7/16/21,406.4836121,6.007543613,-0.00787445
7/19/21,400.4807434,5.992665684,-0.014877929
7/20/21,406.2197571,6.006894287,0.014228603
7/21/21,409.5086365,6.014957993,0.008063707
7/22/21,410.3662109,6.017049958,0.002091965
7/23/21,414.5880127,6.027285287,0.010235328
7/26/21,415.605835,6.029737299,0.002452012
7/27/21,413.7116699,6.025169282,-0.004568017
7/28/21,413.5419922,6.024759062,-0.000410219
7/29/21,415.2571106,6.028897872,0.00413881
7/30/21,413.240448,6.024029622,-0.00486825
8/2/21,412.3734436,6.021929355,-0.002100267
8/3/21,415.7282715,6.030031853,0.008102498
8/4/21,413.6834106,6.025100973,-0.004930881
8/5/21,416.3032227,6.031413895,0.006312923
8/6/21,416.9910889,6.033064852,0.001650957
8/9/21,416.651886,6.032251067,-0.000813785
8/10/21,417.1701965,6.033494284,0.001243216
8/11/21,418.2068176,6.035976089,0.002481805
8/12/21,419.460083,6.038968368,0.002992278
8/13/21,420.2234497,6.040786593,0.001818225
8/16/21,421.2129211,6.043138457,0.002351864
8/17/21,418.4518433,6.036561813,-0.006576643
8/18/21,413.8718262,6.025556327,-0.011005486
8/19/21,414.5126953,6.027103602,0.001547275
8/20/21,417.8109741,6.035029115,0.007925513
8/23/21,421.4862671,6.043787196,0.008758081
8/24/21,422.155304,6.045373265,0.001586069
8/25/21,423.0411377,6.047469427,0.002096161
8/26/21,420.5438232,6.041548691,-0.005920736
8/27/21,424.3039246,6.050450002,0.008901311
8/30/21,426.1698608,6.054838001,0.004388
8/31/21,425.5384827,6.053355385,-0.001482616
9/1/21,425.7646179,6.053886653,0.000531268
9/2/21,427.0744934,6.056958456,0.003071802
9/3/21,426.9707947,6.056715614,-0.000242841
9/7/21,425.4441833,6.05313376,-0.003581854
9/8/21,424.9259644,6.051914952,-0.001218808
9/9/21,423.1071167,6.047625378,-0.004289574
9/10/21,419.7710876,6.039709533,-0.007915845
9/13/21,420.8453979,6.04226554,0.002556007
9/14/21,418.5743408,6.036854511,-0.00541103
9/15/21,422.0704651,6.045172279,0.008317768
9/16/21,421.4013672,6.043585746,-0.001586533
9/17/21,417.2964478,6.033796875,-0.009788871
9/20/21,410.3384094,6.016982208,-0.016814667
9/21/21,409.9508667,6.016037315,-0.000944893
9/22/21,413.9497681,6.025744633,0.009707318
9/23/21,418.9793091,6.037821537,0.012076904
9/24/21,419.6694946,6.039467484,0.001645947
9/27/21,418.4688416,6.036602434,-0.002865049
9/28/21,410.0358887,6.016244689,-0.020357745
9/29/21,410.7260437,6.017926432,0.001681743
9/30/21,405.7060242,6.005628819,-0.012297613
10/1/21,410.5274658,6.017442835,0.011814016
10/4/21,405.2333984,6.004463194,-0.012979641
10/5/21,409.4497375,6.014814155,0.010350961
10/6/21,411.1514282,6.018961585,0.00414743
10/7/21,414.7061157,6.027570114,0.008608529
10/8/21,413.9497681,6.025744633,-0.001825481
10/11/21,410.9529724,6.018478786,-0.007265848
10/12/21,409.9413452,6.016014089,-0.002464697
10/13/21,411.4161682,6.019605277,0.003591188
10/14/21,418.3363953,6.036285882,0.016680605
10/15/21,421.5224915,6.043873137,0.007587254
10/18/21,422.7704163,6.046829281,0.002956144
10/19/21,426.0319824,6.05451442,0.007685139
10/20/21,427.7052612,6.058434316,0.003919897
10/21/21,428.8208923,6.061039331,0.002605015
10/22/21,428.3765564,6.060002613,-0.001036718
10/25/21,430.6738586,6.065351095,0.005348482
10/26/21,431.0613708,6.066250472,0.000899377
10/27/21,429.1517029,6.061810476,-0.004439996
10/28/21,433.2925415,6.071413115,0.009602639
10/29/21,434.171814,6.07344034,0.002027225
11/1/21,434.9185791,6.075158839,0.001718499
11/2/21,436.677063,6.079193936,0.004035097
11/3/21,439.3431091,6.085280678,0.006086742
11/4/21,441.4135132,6.089982108,0.00470143
11/5/21,442.9450378,6.093445694,0.003463587
11/8/21,443.3231812,6.094299033,0.000853338
11/9/21,441.8578186,6.090988153,-0.00331088
11/10/21,438.3031311,6.082910751,-0.008077402
11/11/21,438.4449463,6.083234254,0.000323503
11/12/21,441.7538147,6.090752747,0.007518493
11/15/21,441.9051208,6.0910952,0.000342454
11/16/21,443.6541748,6.095045373,0.003950173
11/17/21,442.5763855,6.092613072,-0.002432301
11/18/21,444.0795288,6.096003665,0.003390593
11/19/21,443.2853699,6.094213738,-0.001789927
11/22/21,442.0374756,6.091394665,-0.002819074
11/23/21,442.6235962,6.092719739,0.001325074
11/24/21,443.8052979,6.095385948,0.002666209
11/26/21,433.9071045,6.072830466,-0.022555482
11/29/21,439.2296753,6.085022455,0.012191988
11/30/21,430.6832581,6.06537292,-0.019649535
12/1/21,425.8995361,6.054203488,-0.011169432
12/2/21,432.42276,6.069403721,0.015200233
12/3/21,428.6601868,6.0606645,-0.008739221
12/6/21,433.7369385,6.072438218,0.011773718
12/7/21,442.7086792,6.092911945,0.020473727
12/8/21,443.8809509,6.095556398,0.002644453
12/9/21,440.8840942,6.088782016,-0.006774382
12/10/21,445.0343323,6.09815143,0.009369414
12/13/21,441.0921631,6.08925384,-0.00889759
12/14/21,438.0574036,6.08234996,-0.00690388
12/15/21,444.901947,6.097853914,0.015503954
12/16/21,440.9785156,6.088996157,-0.008857757
12/17/21,436.2853088,6.078296407,-0.010699749
12/20/21,431.6461792,6.067606223,-0.010690184
12/21/21,439.3117676,6.085209338,0.017603115
12/22/21,443.7042847,6.095158315,0.009948977
12/23/21,446.4650269,6.10136107,0.006202755
12/27/21,452.7834778,6.115414037,0.014052967
12/28/21,452.4134827,6.114596546,-0.000817491
12/29/21,452.9921265,6.115874744,0.001278198
12/30/21,451.7398987,6.113106569,-0.002768176
